ORGANISATION_ID,DATE_DAY,FIRST_PURCHASES,FIRST_PURCHASES_UNITS,FIRST_PURCHASES_ORIGINAL_PRICE,FIRST_PURCHASES_GROSS_DISCOUNT,ALL_PURCHASES,ALL_PURCHASES_UNITS,ALL_PURCHASES_ORIGINAL_PRICE,ALL_PURCHASES_GROSS_DISCOUNT,REVENUE,GOOGLE_PAID_SEARCH_SPEND,GOOGLE_SHOPPING_SPEND,GOOGLE_PMAX_SPEND,GOOGLE_DISPLAY_SPEND,GOOGLE_VIDEO_SPEND,GOOGLE_SPEND,META_FACEBOOK_SPEND,META_INSTAGRAM_SPEND,META_OTHER_SPEND,META_SPEND,TIKTOK_SPEND,GOOGLE_PAID_SEARCH_CLICKS,GOOGLE_SHOPPING_CLICKS,GOOGLE_PMAX_CLICKS,GOOGLE_DISPLAY_CLICKS,GOOGLE_VIDEO_CLICKS,META_FACEBOOK_CLICKS,META_INSTAGRAM_CLICKS,META_OTHER_CLICKS,TIKTOK_CLICKS,GOOGLE_PAID_SEARCH_IMPRESSIONS,GOOGLE_SHOPPING_IMPRESSIONS,GOOGLE_PMAX_IMPRESSIONS,GOOGLE_DISPLAY_IMPRESSIONS,GOOGLE_VIDEO_IMPRESSIONS,META_FACEBOOK_IMPRESSIONS,META_INSTAGRAM_IMPRESSIONS,META_OTHER_IMPRESSIONS,TIKTOK_IMPRESSIONS,DIRECT_CLICKS,BRANDED_SEARCH_CLICKS,ORGANIC_SEARCH_CLICKS,EMAIL_CLICKS,REFERRAL_CLICKS,ALL_OTHER_CLICKS
7569a6a9c156a0f9398fa6cfd51df5bb,07-11-2023,8,50,1790.08,218.23,12,83,2239.86,236.8,166253.98,78.43,0,129.1,0,0,207.53,0,0,0,0,0,97,0,79,0,0,0,0,0,0,308,0,2678,0,0,0,0,0,0,98,0,246,108,44,254
7569a6a9c156a0f9398fa6cfd51df5bb,08-11-2023,14,41,2423.31,116.76,18,58,2979.15,161.46,163426.02,42.48,0,79.31,0,0,121.79,21.36,0,0,21.36,0,63,0,62,0,0,20,0,0,0,272,0,2464,0,0,1724,0,0,0,200,0,394,68,59,285
7569a6a9c156a0f9398fa6cfd51df5bb,09-11-2023,11,22,2446.8,137.27,18,120,4151.75,159.36,479086.8,41.17,0,110.74,0,0,151.91,21.62,0,0,21.62,0,49,0,59,0,0,24,0,0,0,237,0,2067,0,0,1684,0,0,0,145,0,305,70,45,165
7569a6a9c156a0f9398fa6cfd51df5bb,10-11-2023,9,46,2107.06,240.08,14,234,3287.06,424.82,669764.16,62.52,0,84.91,0,0,147.43,24.12,0,0,24.12,0,74,0,59,0,0,25,0,0,0,249,0,2513,0,0,1677,0,0,0,168,0,396,82,58,187
7569a6a9c156a0f9398fa6cfd51df5bb,11-11-2023,13,77,1597.18,327.96,21,99,2534.03,379.01,213346.98,87.37,0,100.58,0,0,187.95,20.79,0,0,20.79,0,109,0,67,0,0,23,0,0,0,311,0,3088,0,0,1602,0,0,0,137,0,423,57,67,161
7569a6a9c156a0f9398fa6cfd51df5bb,12-11-2023,12,17,1183.13,174.69,15,22,1572.26,243.69,29228.54,81.2,0,111.32,0,0,192.52,23.76,0,0,23.76,0,124,0,62,0,0,41,0,0,0,365,0,2360,0,0,1655,0,0,0,157,0,369,84,56,315
7569a6a9c156a0f9398fa6cfd51df5bb,13-11-2023,16,32,2281.19,261.07,21,87,3193.37,470.57,236883.6,82.24,0,85.95,0,0,168.19,24.05,0,0,24.05,0,133,0,97,0,0,29,0,0,0,451,0,2065,0,0,1843,0,0,0,135,0,433,107,96,265
7569a6a9c156a0f9398fa6cfd51df5bb,14-11-2023,16,48,2789.05,160.42,22,152,3646.8,290.06,510224.48,121.53,0,113.33,0,0,234.86,23.92,0,0,23.92,0,158,0,120,0,0,22,0,0,0,462,0,1744,0,0,1870,0,0,0,188,0,463,128,72,272
7569a6a9c156a0f9398fa6cfd51df5bb,15-11-2023,14,20,2118.98,143.56,22,61,3284.44,328.82,180292.82,106.83,0,142.92,0,0,249.75,26.47,0,0,26.47,0,179,0,104,0,0,14,0,0,0,558,0,1676,0,0,1856,0,0,0,227,0,467,85,107,224
7569a6a9c156a0f9398fa6cfd51df5bb,16-11-2023,14,101,1890.99,263.7,22,141,3075.61,303.57,390857.64,76.86,0,117.49,0,0,194.35,24.69,0,0,24.69,0,131,0,98,0,0,38,0,0,0,487,0,1300,0,0,1780,0,0,0,184,0,439,99,127,187
7569a6a9c156a0f9398fa6cfd51df5bb,17-11-2023,15,43,2021.79,110.5,20,101,3351.7,333.47,304841.23,59.66,0,117.22,0,0,176.88,25.67,0,0,25.67,0,94,0,71,0,0,36,0,0,0,393,0,1517,0,0,1757,0,0,0,172,0,422,111,99,204
7569a6a9c156a0f9398fa6cfd51df5bb,18-11-2023,16,34,2594.43,153.52,18,70,3533.57,347.66,223013.7,121.29,0,159.7,0,0,280.99,22.62,0,0,22.62,0,120,0,96,0,0,19,0,0,0,520,0,1661,0,0,1695,0,0,0,177,0,400,74,77,147
7569a6a9c156a0f9398fa6cfd51df5bb,19-11-2023,16,124,2546.2,513.92,20,176,3296.05,521.33,488350.72,95.8,0,103.64,0,0,199.44,29.51,0,0,29.51,0,93,0,75,0,0,16,0,0,0,395,0,1922,0,0,1626,0,0,0,146,0,384,99,76,150
7569a6a9c156a0f9398fa6cfd51df5bb,20-11-2023,15,132,2893.62,416.19,28,297,7213.5,1274.24,1763960.22,93.96,0,140.12,0,0,234.08,30.22,0,0,30.22,0,112,0,75,0,0,19,0,0,0,470,0,1968,0,0,1722,0,0,0,178,0,456,313,145,179
7569a6a9c156a0f9398fa6cfd51df5bb,21-11-2023,15,78,1691.26,231.01,23,169,4663.72,889.7,637809.38,71.5,0,162.37,0,0,233.87,35.07,0,0,35.07,0,110,0,92,0,0,29,0,0,0,420,0,2000,0,0,1892,0,0,0,182,0,421,137,109,184
7569a6a9c156a0f9398fa6cfd51df5bb,22-11-2023,19,46,3259.47,251.78,28,118,5697.65,640.68,596722.46,113.15,0,148.14,0,0,261.29,35,0,0,35,0,131,0,92,0,0,34,0,0,0,484,0,1748,0,0,2015,0,0,0,170,0,417,170,104,183
7569a6a9c156a0f9398fa6cfd51df5bb,23-11-2023,14,27,1466.42,75.34,16,33,2311.38,212.33,69268.65,97.62,0,320.76,0,0,418.38,31.49,0,0,31.49,0,121,0,122,0,0,8,0,0,0,458,0,3918,0,0,1725,0,0,0,189,0,430,164,100,125
7569a6a9c156a0f9398fa6cfd51df5bb,24-11-2023,23,86,5567.7,480.43,36,159,9290.18,1195.03,1287128.85,251.56,0,267.36,0,0,518.92,29.36,0,0,29.36,0,172,0,143,0,0,12,0,0,0,903,0,2310,0,0,1426,0,0,0,230,0,465,155,116,200
7569a6a9c156a0f9398fa6cfd51df5bb,25-11-2023,22,41,4000.94,439.74,36,178,8663.77,1098.15,1346680.36,123.54,0,260.2,0,0,383.74,31.51,0,0,31.51,0,97,0,145,0,0,42,0,0,0,485,0,3643,0,0,1655,0,0,0,164,0,411,117,70,220
7569a6a9c156a0f9398fa6cfd51df5bb,26-11-2023,20,49,4164.49,388.87,26,106,6241.72,750.43,582076.74,178.01,0,441.31,0,0,619.32,37.51,0,0,37.51,0,137,0,162,0,0,26,0,0,0,518,0,6763,0,0,1944,0,0,0,245,0,468,137,83,168
7569a6a9c156a0f9398fa6cfd51df5bb,27-11-2023,29,92,4138.66,522.05,37,214,7135.9,1013.22,1310253.52,238.76,0,384.19,0,0,622.95,37.2,0,0,37.2,0,154,0,177,0,0,20,0,0,0,777,0,4486,0,0,2016,0,0,0,192,0,459,146,89,259
7569a6a9c156a0f9398fa6cfd51df5bb,28-11-2023,22,117,4085.31,203.33,30,162,5160.03,251.47,795186.72,236.65,0,172.4,0,0,409.05,28.42,0,0,28.42,0,157,0,80,0,0,18,0,0,0,698,0,2072,0,0,1706,0,0,0,191,0,412,168,78,183
7569a6a9c156a0f9398fa6cfd51df5bb,29-11-2023,18,20,2720.36,270.93,27,92,5767.1,786.03,458258.44,148.44,0,196.46,0,0,344.9,19.02,0,0,19.02,0,119,0,95,0,0,30,0,0,0,594,0,2166,0,0,1487,0,0,0,133,0,395,160,96,183
7569a6a9c156a0f9398fa6cfd51df5bb,30-11-2023,20,96,2558.15,91.34,27,177,4051.86,338.51,657262.95,71.6,0,85.29,0,0,156.89,21.7,0,0,21.7,0,65,0,52,0,0,19,0,0,0,397,0,1343,0,0,1465,0,0,0,202,0,460,152,77,181
7569a6a9c156a0f9398fa6cfd51df5bb,01-12-2023,24,31,4170.26,229.91,35,95,6114.1,332.58,549244.4,84.89,0,88.93,0,0,173.82,18.68,0,0,18.68,0,99,0,99,0,0,24,0,0,0,398,0,959,0,0,1520,0,0,0,177,0,392,110,47,192
7569a6a9c156a0f9398fa6cfd51df5bb,02-12-2023,22,83,3189.45,254.55,28,152,4943.23,278.84,708987.28,127.31,0,84.98,0,0,212.29,20.24,0,0,20.24,0,99,0,72,0,0,28,0,0,0,413,0,1237,0,0,1628,0,0,0,154,0,387,106,58,181
7569a6a9c156a0f9398fa6cfd51df5bb,03-12-2023,25,51,3551.72,219.37,34,80,5025.91,378.62,371783.2,112.32,0,84.19,0,0,196.51,18.5,0,0,18.5,0,107,0,88,0,0,39,0,0,0,450,0,1694,0,0,1601,0,0,0,147,0,422,145,80,163
7569a6a9c156a0f9398fa6cfd51df5bb,04-12-2023,24,37,2983.99,167.09,36,81,4722.25,261.56,361315.89,91.87,0,82.74,0,0,174.61,22.74,0,0,22.74,0,92,0,88,0,0,24,0,0,0,473,0,1451,0,0,1708,0,0,0,152,0,406,132,60,199
7569a6a9c156a0f9398fa6cfd51df5bb,05-12-2023,30,51,3921.67,202.61,34,62,4739.84,291.91,275771.66,99.54,0,141.32,0,0,240.86,19.06,0,0,19.06,0,94,0,105,0,0,18,0,0,0,457,0,2005,0,0,1651,0,0,0,152,0,372,129,98,172
7569a6a9c156a0f9398fa6cfd51df5bb,06-12-2023,25,68,3684.18,218.79,33,195,5000.66,501.55,877326.45,84.96,0,88.67,0,0,173.63,15.63,0,0,15.63,0,80,0,79,0,0,25,0,0,0,371,0,1698,0,0,1552,0,0,0,156,0,464,121,98,164
7569a6a9c156a0f9398fa6cfd51df5bb,07-12-2023,21,26,2647.06,179.5,27,48,3695.07,227.07,166464,88.84,0,77.99,0,0,166.83,13.77,0,0,13.77,0,79,0,65,0,0,17,0,0,0,425,0,1567,0,0,1481,0,0,0,163,0,413,129,70,188
7569a6a9c156a0f9398fa6cfd51df5bb,08-12-2023,23,34,3327.37,113.36,28,49,4053.29,230.94,187295.15,92,0,63.74,0,0,155.74,17.25,0,0,17.25,0,79,0,57,0,0,8,0,0,0,392,0,1234,0,0,1049,0,0,0,165,0,384,124,67,164
7569a6a9c156a0f9398fa6cfd51df5bb,09-12-2023,16,92,3115.36,350.69,27,197,5950.41,780.54,1018464.39,87.35,0,52.33,0,0,139.68,10.36,0,0,10.36,0,83,0,73,0,0,14,0,0,0,403,0,1303,0,0,1032,0,0,0,149,0,451,124,91,165
7569a6a9c156a0f9398fa6cfd51df5bb,10-12-2023,21,43,2388.6,311.31,29,110,3422.94,415.09,330863.5,55.55,0,43.79,0,0,99.34,12.86,0,0,12.86,0,54,0,62,0,0,19,0,0,0,361,0,1038,0,0,1238,0,0,0,145,0,389,115,414,174
7569a6a9c156a0f9398fa6cfd51df5bb,11-12-2023,22,31,4342.5,154.13,29,45,5775.09,178.56,251843.85,71.71,0,64.16,0,0,135.87,13.11,0,0,13.11,0,72,0,60,0,0,22,0,0,0,349,0,1574,0,0,1302,0,0,0,162,0,426,173,564,164
7569a6a9c156a0f9398fa6cfd51df5bb,12-12-2023,14,20,1753.17,102.93,20,113,2805.15,293.01,283871.82,57.25,0,35.48,0,0,92.73,18.48,0,0,18.48,0,52,0,55,0,0,18,0,0,0,307,0,1371,0,0,1496,0,0,0,163,0,358,139,386,124
7569a6a9c156a0f9398fa6cfd51df5bb,13-12-2023,26,27,4404.32,94.78,32,95,5580.47,217.61,509471.7,87.34,0,51.57,0,0,138.91,17.78,0,0,17.78,0,83,0,58,0,0,24,0,0,0,402,0,1205,0,0,1563,0,0,0,153,0,367,114,419,125
7569a6a9c156a0f9398fa6cfd51df5bb,14-12-2023,22,40,3758.67,268.42,23,60,4040.27,317.5,223366.2,53.51,0,51.79,0,0,105.3,15.17,0,0,15.17,0,64,0,56,0,0,11,0,0,0,326,0,1624,0,0,1392,0,0,0,135,0,319,141,374,84
7569a6a9c156a0f9398fa6cfd51df5bb,15-12-2023,17,47,2231,103.59,21,140,3424.7,137.08,460266.8,78.66,0,85.79,0,0,164.45,19,0,0,19,0,57,0,57,0,0,21,0,0,0,323,0,1519,0,0,1572,0,0,0,144,0,337,186,376,100
7569a6a9c156a0f9398fa6cfd51df5bb,16-12-2023,18,36,2637.38,159.39,20,42,2927.53,159.39,116261.88,33.7,0,175.46,0,0,209.16,17.04,0,0,17.04,0,27,0,91,0,0,39,0,0,0,294,0,2824,0,0,1422,0,0,0,128,0,205,81,332,121
7569a6a9c156a0f9398fa6cfd51df5bb,17-12-2023,18,39,3100.49,159.67,23,49,3867.88,183.58,180530.7,82.65,0,136.72,0,0,219.37,16.98,0,0,16.98,0,55,0,75,0,0,17,0,0,0,292,0,692,0,0,1290,0,0,0,121,0,254,105,476,117
7569a6a9c156a0f9398fa6cfd51df5bb,18-12-2023,18,66,2374.5,127.14,23,90,3353.28,149.11,288375.3,31.37,0,112.79,0,0,144.16,22.69,0,0,22.69,0,21,0,65,0,0,29,0,0,0,245,0,1311,0,0,1939,0,0,0,104,0,348,223,43,140
7569a6a9c156a0f9398fa6cfd51df5bb,19-12-2023,17,59,2057.36,82.74,21,76,2621.19,100.73,191554.96,47.12,0,116.28,0,0,163.4,37.26,0,0,37.26,0,52,0,79,0,0,36,0,0,0,307,0,594,0,0,2726,0,0,0,202,0,376,202,62,143
7569a6a9c156a0f9398fa6cfd51df5bb,20-12-2023,18,19,3530.1,122.77,20,26,3762.5,122.77,94632.98,57.99,0,144.24,0,0,202.23,40.4,0,0,40.4,0,52,0,80,0,0,40,0,0,0,336,0,706,0,0,2732,0,0,0,105,0,230,132,484,106
7569a6a9c156a0f9398fa6cfd51df5bb,21-12-2023,18,27,2313.1,94.03,21,40,2578.22,94.03,99367.6,77.52,0,180.52,0,0,258.04,36.98,0,0,36.98,0,59,0,95,0,0,38,0,0,0,352,0,1488,0,0,2692,0,0,0,145,0,271,134,393,124
7569a6a9c156a0f9398fa6cfd51df5bb,22-12-2023,15,77,2470.99,311.9,20,97,2900.23,394.63,243043.2,81.52,0,146.1,0,0,227.62,31.52,0,0,31.52,0,55,0,92,0,0,32,0,0,0,449,0,2110,0,0,2703,0,0,0,149,0,236,119,383,79
7569a6a9c156a0f9398fa6cfd51df5bb,23-12-2023,25,108,3734.7,322.24,27,110,4004.44,322.24,405042,46.37,0,140.27,0,0,186.64,35.99,0,0,35.99,0,28,0,66,0,0,58,0,0,0,310,0,2218,0,0,2871,0,0,0,108,0,166,82,352,81
7569a6a9c156a0f9398fa6cfd51df5bb,24-12-2023,18,53,3238.94,108.19,21,76,3941.43,108.19,291326.24,48.67,0,138.69,0,0,187.36,39.8,0,0,39.8,0,36,0,81,0,0,47,0,0,0,272,0,2232,0,0,2987,0,0,0,143,0,217,101,386,83
7569a6a9c156a0f9398fa6cfd51df5bb,25-12-2023,18,25,3601.04,112.65,24,56,4833.4,215.28,258614.72,33.33,0,145.26,0,0,178.59,36.58,0,0,36.58,0,35,0,90,0,0,53,0,0,0,282,0,1860,0,0,2923,0,0,0,154,0,252,102,476,79
7569a6a9c156a0f9398fa6cfd51df5bb,26-12-2023,15,27,3012.53,154.19,21,52,3954.12,173.98,196567.28,53.81,0,90.42,0,0,144.23,49.85,0,0,49.85,0,45,0,77,0,0,50,0,0,0,372,0,1877,0,0,3263,0,0,0,147,0,289,129,468,70
7569a6a9c156a0f9398fa6cfd51df5bb,27-12-2023,11,58,1938.59,227.91,15,89,2880.43,227.91,236074.28,58.04,0,116.48,0,0,174.52,45.38,0,0,45.38,0,45,0,52,0,0,49,0,0,0,301,0,1750,0,0,3065,0,0,0,101,0,184,111,431,128
7569a6a9c156a0f9398fa6cfd51df5bb,28-12-2023,6,10,884.99,33.08,12,254,2862.79,535,591258.66,56.93,0,81.38,0,0,138.31,48.71,0,0,48.71,0,57,0,66,0,0,44,0,0,0,311,0,1965,0,0,3251,0,0,0,124,0,277,191,534,99
7569a6a9c156a0f9398fa6cfd51df5bb,29-12-2023,9,19,919.28,38.93,9,19,919.28,38.93,16726.65,70.72,0,60.48,0,0,131.2,43.03,0,0,43.03,0,63,0,45,0,0,48,0,0,0,343,0,1855,0,0,3194,0,0,0,122,0,289,107,408,73
7569a6a9c156a0f9398fa6cfd51df5bb,30-12-2023,6,19,1466.62,66.65,13,55,2327.68,86.54,123262.7,65.19,0,52.96,0,0,118.15,38.07,0,0,38.07,0,50,0,51,0,0,36,0,0,0,260,0,1514,0,0,2815,0,0,0,120,0,264,75,326,78
7569a6a9c156a0f9398fa6cfd51df5bb,31-12-2023,7,11,1314.2,58.35,12,20,2031.34,58.35,39459.8,58.35,0,53.25,0,0,111.6,35.82,0,0,35.82,0,49,0,52,0,0,64,0,0,0,331,0,1237,0,0,2867,0,0,0,134,0,304,54,361,78
7569a6a9c156a0f9398fa6cfd51df5bb,01-01-2024,5,11,907.11,28.33,5,11,907.11,28.33,9666.58,55.06,0,62.1,0,0,117.16,35.51,0,0,35.51,0,45,0,44,0,0,46,0,0,0,322,0,1497,0,0,3323,0,0,0,108,0,254,42,426,88
7569a6a9c156a0f9398fa6cfd51df5bb,02-01-2024,3,5,536.82,39.97,8,54,1435.03,127.37,70613.64,72.41,0,62.7,0,0,135.11,39.34,0,0,39.34,0,52,0,48,0,0,54,0,0,0,506,0,1586,0,0,3535,0,0,0,136,0,268,118,429,84
7569a6a9c156a0f9398fa6cfd51df5bb,03-01-2024,14,21,2293.82,132.28,18,29,2616.45,140.29,71808.64,75.78,0,58.85,0,0,134.63,40.13,0,0,40.13,0,66,0,43,0,0,47,0,0,0,539,0,1535,0,0,3767,0,0,0,133,0,355,119,242,85
7569a6a9c156a0f9398fa6cfd51df5bb,04-01-2024,5,5,1260.47,40.07,10,32,2142.36,101.52,65306.88,59.52,0,57.74,0,0,117.26,37.88,0,0,37.88,0,66,0,50,0,0,43,0,0,0,498,0,1335,0,0,3466,0,0,0,121,0,308,155,454,52
7569a6a9c156a0f9398fa6cfd51df5bb,05-01-2024,4,16,1047.55,66.85,7,29,1499.56,66.85,41548.59,78.29,0,37.63,0,0,115.92,36.49,0,0,36.49,0,63,0,33,0,0,43,0,0,0,454,0,1002,0,0,3447,0,0,0,82,0,274,95,367,61
7569a6a9c156a0f9398fa6cfd51df5bb,06-01-2024,4,5,405.83,40.12,8,105,1952.44,260.75,177627.45,58.17,0,27.14,0,0,85.31,31.44,0,0,31.44,0,64,0,31,0,0,49,0,0,0,360,0,976,0,0,2910,0,0,0,95,0,307,50,348,66
7569a6a9c156a0f9398fa6cfd51df5bb,07-01-2024,6,86,1400.24,214.68,7,87,1467.03,214.68,108954.45,52.07,0,45.62,0,0,97.69,33.23,0,0,33.23,0,52,0,35,0,0,34,0,0,0,343,0,1061,0,0,3185,0,0,0,118,0,289,50,332,45
7569a6a9c156a0f9398fa6cfd51df5bb,08-01-2024,5,34,660.01,74.7,8,71,1306.19,97.38,85825.51,59.76,0,32.14,0,0,91.9,34.67,0,0,34.67,0,53,0,25,0,0,37,0,0,0,299,0,943,0,0,3208,0,0,0,122,0,283,46,326,46
7569a6a9c156a0f9398fa6cfd51df5bb,09-01-2024,2,2,271.78,0,9,79,1506.37,51.96,114898.39,58.83,0,45.29,0,0,104.12,0,0,0,0,0,60,0,42,0,0,0,0,0,0,338,0,292,0,0,0,0,0,0,88,0,235,90,35,41
7569a6a9c156a0f9398fa6cfd51df5bb,10-01-2024,2,4,729.02,0,5,43,1372.21,26.16,57880.15,29.74,0,20.97,0,0,50.71,30.13,0,0,30.13,0,35,0,26,0,0,30,0,0,0,262,0,175,0,0,3252,0,0,0,114,0,365,128,57,78
7569a6a9c156a0f9398fa6cfd51df5bb,11-01-2024,6,9,1233.32,0,8,45,1590.57,156.48,64534.05,45.02,0,32.54,0,0,77.56,32.12,0,0,32.12,0,48,0,42,0,0,45,0,0,0,287,0,138,0,0,3219,0,0,0,113,0,417,73,64,83
7569a6a9c156a0f9398fa6cfd51df5bb,12-01-2024,6,15,986.12,66.43,9,40,1427.83,138.62,51568.4,49.26,0,21.14,0,0,70.4,35.74,0,0,35.74,0,55,0,36,0,0,47,0,0,0,237,0,124,0,0,3111,0,0,0,118,0,376,69,61,63
7569a6a9c156a0f9398fa6cfd51df5bb,13-01-2024,0,0,0,0,1,1,193.03,57.9,135.13,11.66,0,0,0,0,11.66,0,0,0,0,0,10,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,24,0,70,2,24,3
7569a6a9c156a0f9398fa6cfd51df5bb,15-10-2021,147,847,10624.45623,660.2028768,228,1523,19390.23031,1442.303253,27334692.91,502.2346479,498.27,0,0,0,1000.504648,4952.622741,0,0,4952.622741,164.9984627,767,1453,0,0,0,11964,0,0,521,4897,307044,0,0,0,442389,0,0,22964,1018,0,1300,161,104,1709
7569a6a9c156a0f9398fa6cfd51df5bb,16-10-2021,125,784,10884.10248,647.0493119,207,1646,19917.78251,1770.966182,29869659.68,610.6441159,914.23,0,0,0,1524.874116,4788.488374,0,0,4788.488374,164.9966289,749,3339,0,0,0,12650,0,0,610,5897,691289,0,0,0,463943,0,0,26148,1138,0,1917,260,149,2136
7569a6a9c156a0f9398fa6cfd51df5bb,17-10-2021,134,846,10174.58903,806.9259312,222,1927,20645.66325,1637.168906,36629368.6,597.9350699,782.7,0,0,299.94,1680.57507,4937.670472,0,0,4937.670472,164.9964181,635,2672,0,0,111,13923,0,0,666,5771,450178,0,0,18827,563870,0,0,28833,1122,0,2052,220,138,1791
7569a6a9c156a0f9398fa6cfd51df5bb,18-10-2021,125,1112,10311.71829,574.4157748,259,4702,25881.96366,2423.092447,110303612.4,776.8195634,684.46,0,0,242.69,1703.969563,4660.69092,0,0,4660.69092,164.9956043,857,2204,0,0,58,9918,0,0,496,5991,330000,0,0,9971,471853,0,0,22686,348,0,497,81,65,803
7569a6a9c156a0f9398fa6cfd51df5bb,19-10-2021,105,1139,9144.801818,402.8317465,229,4757,22885.66669,1697.774948,100790801,783.4964282,658.03,0,0,0,1441.526428,3680.673582,0,0,3680.673582,162.5589071,813,1785,0,0,0,4829,0,0,467,6097,274550,0,0,0,279639,0,0,21653,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,20-10-2021,106,993,9088.08139,467.7654338,187,2731,19951.01553,1408.235341,50640332.7,634.9114245,734.97,0,0,0,1369.881425,4117.241735,0,0,4117.241735,154.5775831,816,1116,0,0,0,5519,0,0,459,7723,166353,0,0,0,314205,0,0,22331,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,21-10-2021,100,1052,9395.907199,812.9861816,177,2493,19093.6377,1872.682525,42931841.25,707.0625326,698.82,0,0,0,1405.882533,4407.177197,0,0,4407.177197,164.9967884,874,1676,0,0,0,6313,0,0,452,8955,255574,0,0,0,342658,0,0,24345,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,22-10-2021,108,1173,9790.100949,1034.968776,176,2084,16515.93843,1762.396332,30746381.73,586.5007657,519.91,0,0,0,1106.410766,4208.319455,0,0,4208.319455,150.9866769,756,1212,0,0,0,8217,0,0,454,6890,210820,0,0,0,362276,0,0,23583,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,23-10-2021,110,949,9616.74121,486.6910639,174,1816,16612.81791,1191.512763,28005090.15,665.1148211,346.38,0,0,0,1011.494821,4300.904042,0,0,4300.904042,165.0013263,884,1014,0,0,0,10048,0,0,496,7181,163667,0,0,0,422798,0,0,26705,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,24-10-2021,105,595,7234.090854,340.6580656,166,1791,15488.93516,1370.006366,25287001.47,633.4142994,366.3,0,0,0,999.7142994,4349.215295,0,0,4349.215295,164.9949201,884,1110,0,0,0,10758,0,0,550,8115,152941,0,0,0,468399,0,0,29440,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,25-10-2021,127,1151,9010.115502,649.1467463,182,1984,18468.19659,1087.390638,34483519.01,751.8745752,415.34,0,0,0,1167.214575,3689.600038,0,0,3689.600038,165.0063414,822,1279,0,0,0,8799,0,0,527,7649,166951,0,0,0,425516,0,0,29439,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,26-10-2021,131,1025,10878.51453,895.1416379,210,1739,18556.33264,1453.594647,29741661.37,649.9864416,311.08,0,0,0,961.0664416,3410.880862,0,0,3410.880862,165.0036742,913,1118,0,0,0,7813,0,0,403,7599,145861,0,0,0,357894,0,0,20837,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,27-10-2021,101,694,8525.12309,575.8673043,176,1691,17460.89022,1811.065059,26463854.35,380.106373,406.72,0,0,0,786.826373,2991.897293,0,0,2991.897293,164.9971666,623,1204,0,0,0,7600,0,0,490,6948,153513,0,0,0,331044,0,0,21856,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,28-10-2021,109,670,8601.658492,656.9954366,185,1406,16447.64769,1394.955286,21164085.52,614.665557,265.76,0,0,0,880.425557,3382.479682,0,0,3382.479682,134.7073414,764,1044,0,0,0,8715,0,0,408,6060,132174,0,0,0,418356,0,0,17916,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,29-10-2021,164,1177,13191.76284,620.980135,234,2044,21540.88246,1631.605766,40694561.56,574.0813216,288.72,0,0,0,862.8013216,3919.393185,0,0,3919.393185,89.99911735,720,1029,0,0,0,9807,0,0,348,6501,139724,0,0,0,470186,0,0,14732,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,30-10-2021,128,955,10389.83148,781.1123077,219,2586,22436.43282,2125.477348,52524130.85,495.7093968,377.67,0,0,0,873.3793968,4043.572324,0,0,4043.572324,89.99573148,616,1163,0,0,0,10535,0,0,450,7229,173280,0,0,0,433952,0,0,17738,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,31-10-2021,119,879,10426.45918,641.1013077,187,2010,18189.86152,1375.452756,33796961.62,350.8443467,462.01,0,0,0,812.8543467,4058.008429,0,0,4058.008429,89.99988482,480,1462,0,0,0,11112,0,0,511,4974,208401,0,0,0,493427,0,0,24622,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,01-11-2021,120,758,13571.50208,802.6643778,195,1714,22304.61911,1737.544574,35251965.75,398.0883037,651,0,0,0,1049.088304,4234.598281,0,0,4234.598281,90.00139685,624,1621,0,0,0,13008,0,0,411,6577,234204,0,0,0,592337,0,0,19899,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,02-11-2021,152,971,13351.33715,970.2916137,239,2175,24804.78139,1913.247728,49789085.71,417.2630749,677.17,0,0,0,1094.433075,3927.95031,0,0,3927.95031,90.00028846,979,1811,0,0,0,8833,0,0,521,8087,239356,0,0,0,410372,0,0,23068,0,0,0,0,0,0
7569a6a9c156a0f9398fa6cfd51df5bb,03-11-2021,135,877,10750.34351,772.290365,230,1934,20745.00853,1659.728892,36910930.82,460.7043302,739.61,0,0,0,1200.31433,4148.146281,0,0,4148.146281,89.99977851,1009,1854,0,0,0,10255,0,0,376,8761,246251,0,0,0,440053,0,0,18903,0,0,0,0,0,0
